Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 2119, 1, 324.432, 324.432, 324.475, 0.043, 98, 324.475, 326.048, 1.573, 1717, 0, 326.048, 326.465, 0.417, 805,     2.033,
 2123, 1, 325.117, 325.117, 325.127, 0.01, 21, 325.127, 326.817, 1.69, 1371, 0, 326.817, 326.827, 0.01, 16,     1.710,
 2122, 1, 324.889, 324.889, 324.949, 0.06, 109, 324.949, 326.653, 1.704, 1860, 0, 326.653, 326.961, 0.308, 617,     2.071,
 2125, 1, 325.231, 325.231, 325.53, 0.299, 100, 325.53, 327.164, 1.634, 1663, 0, 327.164, 327.19, 0.026, 52,     1.959,
 2126, 1, 325.446, 325.446, 325.578, 0.132, 97, 325.578, 327.223, 1.645, 1415, 0, 327.223, 327.236, 0.013, 26,     1.790,
 2127, 1, 325.561, 325.561, 325.592, 0.031, 20, 325.592, 327.334, 1.742, 1132, 0, 327.334, 327.346, 0.012, 25,     1.786,
 2128, 1, 325.592, 325.592, 325.759, 0.167, 334, 325.759, 327.424, 1.665, 1385, 0, 327.424, 327.508, 0.084, 169,     1.916,
 2121, 1, 324.861, 324.861, 324.884, 0.024, 32, 324.884, 326.513, 1.629, 1226, 0, 326.513, 327.528, 1.015, 2001,     2.668,
 2120, 1, 324.721, 324.721, 325.462, 0.741, 1498, 325.462, 327.084, 1.622, 1554, 0, 327.084, 327.528, 0.444, 852,     2.807,
 2129, 1, 325.84, 325.84, 325.85, 0.01, 1, 325.85, 327.473, 1.622, 1785, 0, 327.473, 327.655, 0.182, 334,     1.814,
 2124, 1, 325.198, 325.198, 325.974, 0.775, 1536, 325.974, 327.623, 1.65, 843, 0, 327.623, 327.718, 0.095, 169,     2.520,
 2131, 1, 326.063, 326.063, 326.096, 0.033, 59, 326.096, 327.872, 1.776, 1073, 0, 327.872, 327.889, 0.017, 34,     1.827,
 2132, 1, 326.187, 326.187, 326.296, 0.109, 201, 326.296, 328.029, 1.733, 1157, 0, 328.029, 328.075, 0.046, 92,     1.888,
 2133, 1, 326.422, 326.422, 326.422, 0, 9, 326.422, 328.245, 1.823, 1212, 0, 328.245, 328.316, 0.072, 144,     1.895,
 2134, 1, 326.483, 326.483, 326.507, 0.024, 49, 326.507, 328.375, 1.867, 1072, 0, 328.375, 328.375, 0, 8,     1.891,
 2130, 1, 326.023, 326.023, 326.154, 0.13, 226, 326.154, 327.933, 1.779, 1868, 0, 327.933, 328.474, 0.541, 1083,     2.450,
 2135, 1, 326.508, 326.508, 326.635, 0.127, 255, 326.635, 328.664, 2.029, 1873, 0, 328.664, 328.674, 0.01, 17,     2.166,
 2136, 1, 327.143, 327.143, 327.158, 0.014, 29, 327.158, 329.104, 1.946, 1305, 0, 329.104, 329.118, 0.014, 28,     1.974,
 2137, 1, 327.414, 327.414, 327.424, 0.01, 9, 327.424, 329.366, 1.942, 1355, 0, 329.366, 329.41, 0.045, 89,     1.996,
 2138, 1, 327.552, 327.552, 327.565, 0.013, 26, 327.565, 329.503, 1.937, 1561, 0, 329.503, 329.591, 0.088, 176,     2.038,
 2139, 1, 327.606, 327.606, 327.692, 0.086, 157, 327.692, 329.615, 1.924, 1551, 0, 329.615, 329.628, 0.013, 26,     2.023,
 2140, 1, 327.801, 327.801, 327.811, 0.01, 9, 327.811, 329.757, 1.946, 1207, 0, 329.757, 329.767, 0.01, 8,     1.966,
 2141, 1, 328.272, 328.272, 328.296, 0.024, 29, 328.296, 329.865, 1.569, 1624, 0, 329.865, 330.047, 0.182, 365,     1.775,
 2142, 1, 328.469, 328.469, 328.48, 0.011, 22, 328.48, 330.115, 1.634, 1695, 0, 330.115, 330.538, 0.424, 848,     2.069,
 2144, 1, 329.1, 329.1, 329.125, 0.025, 28, 329.125, 330.558, 1.434, 1945, 0, 330.558, 330.568, 0.01, 13,     1.468,
 2145, 1, 329.138, 329.138, 329.175, 0.037, 74, 329.175, 330.621, 1.446, 1661, 0, 330.621, 330.682, 0.061, 123,     1.544,
 2146, 1, 329.483, 329.483, 329.483, 0, 8, 329.483, 330.871, 1.388, 1451, 0, 330.871, 330.941, 0.07, 140,     1.458,
 2147, 1, 329.839, 329.839, 329.849, 0.01, 3, 329.849, 331.12, 1.272, 1596, 0, 331.12, 331.154, 0.034, 43,     1.316,
 2148, 1, 330.215, 330.215, 330.23, 0.015, 50, 330.23, 331.38, 1.15, 1571, 0, 331.38, 331.39, 0.01, 1,     1.176,
 2149, 1, 330.402, 330.402, 330.463, 0.061, 122, 330.463, 331.475, 1.012, 1378, 0, 331.475, 331.766, 0.291, 583,     1.364,
 2151, 1, 330.944, 330.944, 330.976, 0.031, 56, 330.976, 331.731, 0.756, 1221, 0, 331.731, 331.914, 0.183, 356,     0.970,
 2152, 1, 331.055, 331.055, 331.22, 0.165, 331, 331.22, 331.982, 0.762, 1375, 0, 331.982, 331.997, 0.015, 31,     0.943,
 2153, 1, 331.104, 331.104, 331.192, 0.089, 173, 331.192, 331.943, 0.75, 2018, 0, 331.943, 332.084, 0.142, 302,     0.981,
 2154, 1, 331.414, 331.414, 331.482, 0.068, 124, 331.482, 332.202, 0.72, 1193, 0, 332.202, 332.212, 0.01, 9,     0.798,
 2156, 1, 331.5, 331.5, 331.5, 0, 17, 331.5, 332.394, 0.894, 1495, 0, 332.394, 332.413, 0.019, 38,     0.913,
 2155, 1, 331.472, 331.472, 331.5, 0.029, 57, 331.5, 332.394, 0.894, 1687, 0, 332.394, 332.582, 0.188, 376,     1.110,
 2158, 1, 331.848, 331.848, 331.858, 0.01, 17, 331.858, 332.791, 0.933, 1110, 0, 332.791, 332.812, 0.021, 41,     0.964,
 2159, 1, 332.115, 332.115, 332.125, 0.01, 15, 332.125, 332.909, 0.784, 1895, 0, 332.909, 332.919, 0.01, 11,     0.804,
 2160, 1, 332.164, 332.164, 332.174, 0.01, 11, 332.174, 332.909, 0.735, 1323, 0, 332.909, 332.962, 0.053, 105,     0.798,
 2161, 1, 332.199, 332.199, 332.209, 0.01, 1, 332.209, 333.011, 0.801, 1433, 0, 333.011, 333.049, 0.038, 76,     0.849,
 2162, 1, 332.367, 332.367, 332.443, 0.075, 151, 332.443, 333.164, 0.722, 1200, 0, 333.164, 333.175, 0.01, 21,     0.808,
 2150, 1, 330.521, 330.521, 330.776, 0.255, 505, 330.776, 331.685, 0.909, 1395, 0, 331.685, 333.27, 1.586, 3154,     2.749,
 2163, 1, 332.587, 332.587, 332.596, 0.01, 4, 332.596, 333.312, 0.716, 1082, 0, 333.312, 333.379, 0.067, 134,     0.793,
 2164, 1, 332.632, 332.632, 332.692, 0.06, 120, 332.692, 333.414, 0.722, 1827, 0, 333.414, 333.442, 0.028, 56,     0.810,
 2165, 1, 332.669, 332.669, 332.706, 0.037, 63, 332.706, 333.566, 0.86, 1793, 0, 333.566, 333.576, 0.01, 8,     0.907,
 2167, 1, 333.176, 333.176, 333.281, 0.105, 193, 333.281, 334.185, 0.903, 1119, 0, 334.185, 334.195, 0.01, 15,     1.019,
 2168, 1, 333.532, 333.532, 333.589, 0.057, 103, 333.589, 334.388, 0.799, 1153, 0, 334.388, 334.413, 0.025, 50,     0.881,
 2169, 1, 333.589, 333.589, 333.615, 0.026, 32, 333.615, 334.434, 0.819, 1675, 0, 334.434, 334.504, 0.07, 128,     0.915,
 2170, 1, 333.686, 333.686, 333.766, 0.08, 131, 333.766, 334.494, 0.728, 1971, 0, 334.494, 334.504, 0.01, 16,     0.818,
 2172, 1, 333.875, 333.875, 333.91, 0.035, 74, 333.91, 334.645, 0.736, 1568, 0, 334.645, 334.686, 0.041, 81,     0.811,
 2173, 1, 334.022, 334.022, 334.032, 0.01, 3, 334.032, 334.754, 0.722, 2212, 0, 334.754, 334.765, 0.01, 21,     0.743,
 2143, 1, 328.698, 328.698, 328.726, 0.027, 26, 328.726, 330.371, 1.646, 1989, 0, 330.371, 335.06, 4.688, 9377,     6.361,
 2171, 1, 333.813, 333.813, 334.263, 0.45, 900, 334.263, 335.163, 0.9, 1332, 0, 335.163, 335.18, 0.017, 33,     1.367,
 2176, 1, 334.268, 334.268, 334.277, 0.01, 24, 334.277, 335.368, 1.091, 1182, 0, 335.368, 335.386, 0.019, 37,     1.119,
 2174, 1, 334.205, 334.205, 334.239, 0.034, 34, 334.239, 335.118, 0.879, 1035, 0, 335.118, 335.461, 0.343, 686,     1.256,
 2166, 1, 332.87, 332.87, 332.923, 0.053, 121, 332.923, 333.815, 0.892, 1367, 0, 333.815, 335.613, 1.798, 3596,     2.743,
 2177, 1, 334.412, 334.412, 334.513, 0.101, 192, 334.513, 335.617, 1.104, 1259, 0, 335.617, 335.771, 0.154, 317,     1.359,
 2178, 1, 334.837, 334.837, 334.847, 0.01, 9, 334.847, 335.926, 1.079, 1369, 0, 335.926, 335.941, 0.014, 29,     1.103,
 2175, 1, 334.263, 334.263, 334.527, 0.264, 513, 334.527, 335.713, 1.186, 916, 0, 335.713, 336.078, 0.364, 712,     1.814,
 2179, 1, 334.869, 334.869, 334.962, 0.093, 184, 334.962, 336.068, 1.106, 1201, 0, 336.068, 336.088, 0.02, 38,     1.219,
 2180, 1, 334.889, 334.889, 335.144, 0.256, 492, 335.144, 336.327, 1.183, 1596, 0, 336.327, 336.431, 0.104, 208,     1.542,
 2181, 1, 334.923, 334.923, 335.061, 0.138, 198, 335.061, 336.176, 1.115, 1609, 0, 336.176, 336.526, 0.351, 693,     1.603,
 2182, 1, 334.952, 334.952, 335.178, 0.226, 208, 335.178, 336.516, 1.338, 1878, 0, 336.516, 336.526, 0.01, 7,     1.574,
 2183, 1, 335.621, 335.621, 335.641, 0.021, 27, 335.641, 336.766, 1.124, 1692, 0, 336.766, 336.785, 0.019, 39,     1.164,
 2184, 1, 335.641, 335.641, 335.651, 0.01, 2, 335.651, 336.826, 1.174, 1839, 0, 336.826, 336.836, 0.01, 1,     1.194,
 2186, 1, 335.764, 335.764, 335.782, 0.019, 37, 335.782, 336.987, 1.204, 1623, 0, 336.987, 337.025, 0.038, 70,     1.261,
 2187, 1, 335.785, 335.785, 335.827, 0.042, 85, 335.827, 337.129, 1.302, 1904, 0, 337.129, 337.183, 0.054, 108,     1.398,
 2185, 1, 335.729, 335.729, 335.729, 0, 9, 335.729, 337.015, 1.285, 1351, 0, 337.015, 337.215, 0.2, 401,     1.485,
 2190, 1, 335.818, 335.818, 335.877, 0.059, 26, 335.877, 337.341, 1.464, 1655, 0, 337.341, 337.351, 0.01, 20,     1.533,
 2189, 1, 335.817, 335.817, 335.907, 0.09, 158, 335.907, 337.391, 1.484, 1844, 0, 337.391, 337.401, 0.01, 2,     1.584,
 2188, 1, 335.796, 335.796, 335.857, 0.061, 114, 335.857, 337.264, 1.407, 1529, 0, 337.264, 337.426, 0.162, 324,     1.630,
 2191, 1, 336.029, 336.029, 336.029, 0, 5, 336.029, 337.543, 1.514, 1639, 0, 337.543, 337.585, 0.042, 64,     1.556,
 2192, 1, 336.068, 336.068, 336.086, 0.017, 42, 336.086, 337.743, 1.657, 1143, 0, 337.743, 337.85, 0.106, 213,     1.781,
 2193, 1, 336.292, 336.292, 336.349, 0.057, 123, 336.349, 337.793, 1.444, 886, 0, 337.793, 337.881, 0.088, 176,     1.589,
 2194, 1, 336.529, 336.529, 336.54, 0.012, 32, 336.54, 337.861, 1.321, 1653, 0, 337.861, 337.924, 0.062, 125,     1.395,
 2195, 1, 336.543, 336.543, 336.605, 0.062, 100, 336.605, 337.992, 1.388, 1072, 0, 337.992, 338.025, 0.033, 65,     1.482,
 2197, 1, 336.661, 336.661, 336.687, 0.025, 32, 336.687, 338.042, 1.356, 1054, 0, 338.042, 338.072, 0.029, 59,     1.410,
 2198, 1, 336.697, 336.697, 336.808, 0.111, 222, 336.808, 338.111, 1.303, 1320, 0, 338.111, 338.121, 0.01, 4,     1.424,
 2196, 1, 336.566, 336.566, 336.999, 0.433, 866, 336.999, 338.412, 1.413, 1541, 0, 338.412, 338.412, 0, 12,     1.846,
 2157, 1, 331.596, 331.596, 331.604, 0.008, 9, 331.604, 332.65, 1.046, 1210, 0, 332.65, 338.488, 5.838, 11677,     6.893,
 2200, 1, 337.108, 337.108, 337.276, 0.168, 317, 337.276, 338.673, 1.397, 1560, 0, 338.673, 338.683, 0.01, 15,     1.575,
 2201, 1, 337.186, 337.186, 337.242, 0.056, 93, 337.242, 338.596, 1.354, 1151, 0, 338.596, 338.768, 0.172, 345,     1.582,
 2202, 1, 337.61, 337.61, 337.62, 0.01, 4, 337.62, 338.793, 1.173, 1480, 0, 338.793, 338.803, 0.01, 13,     1.193,
 2199, 1, 336.935, 336.935, 336.935, 0, 1, 336.935, 338.346, 1.411, 1219, 0, 338.346, 338.86, 0.514, 1029,     1.925,
 2206, 1, 338.061, 338.061, 338.071, 0.01, 17, 338.071, 338.943, 0.872, 1693, 0, 338.943, 338.953, 0.01, 21,     0.892,
 2207, 1, 338.077, 338.077, 338.085, 0.008, 20, 338.085, 339.175, 1.09, 1297, 0, 339.175, 339.207, 0.033, 55,     1.131,
 2205, 1, 337.881, 337.881, 337.988, 0.107, 110, 337.988, 339.043, 1.055, 1481, 0, 339.043, 339.268, 0.226, 451,     1.387,
 2204, 1, 337.822, 337.822, 337.933, 0.111, 201, 337.933, 339.197, 1.264, 1535, 0, 339.197, 339.403, 0.206, 417,     1.581,
 2211, 1, 338.986, 338.986, 339.018, 0.033, 65, 339.018, 339.871, 0.852, 1812, 0, 339.871, 339.881, 0.01, 2,     0.895,
 2203, 1, 337.688, 337.688, 338.418, 0.731, 1467, 338.418, 339.616, 1.198, 1466, 0, 339.616, 339.891, 0.275, 536,     2.203,
 2208, 1, 338.12, 338.12, 338.171, 0.05, 85, 338.171, 339.456, 1.286, 995, 0, 339.456, 339.993, 0.537, 1074,     1.873,
 2209, 1, 338.789, 338.789, 339.098, 0.309, 619, 339.098, 340.048, 0.95, 1818, 0, 340.048, 340.058, 0.01, 17,     1.269,
 2210, 1, 338.93, 338.93, 338.934, 0.004, 23, 338.934, 339.758, 0.824, 1893, 0, 339.758, 340.068, 0.309, 611,     1.138,
 2214, 1, 339.164, 339.164, 339.215, 0.051, 80, 339.215, 340.162, 0.947, 1555, 0, 340.162, 340.219, 0.057, 114,     1.055,
 2215, 1, 339.456, 339.456, 339.483, 0.027, 56, 339.483, 340.257, 0.774, 1091, 0, 340.257, 340.348, 0.091, 183,     0.893,
 2216, 1, 339.505, 339.505, 339.545, 0.04, 82, 339.545, 340.414, 0.869, 1675, 0, 340.414, 340.45, 0.036, 72,     0.945,
 2212, 1, 339.028, 339.028, 339.028, 0, 11, 339.028, 340.008, 0.98, 1701, 0, 340.008, 340.461, 0.453, 907,     1.433,
 2218, 1, 339.614, 339.614, 339.614, 0, 8, 339.614, 340.663, 1.049, 1669, 0, 340.663, 340.682, 0.019, 38,     1.068,
 2217, 1, 339.565, 339.565, 339.57, 0.005, 20, 339.57, 340.567, 0.997, 1472, 0, 340.567, 340.734, 0.167, 335,     1.169,
 2219, 1, 339.844, 339.844, 339.911, 0.067, 116, 339.911, 340.962, 1.051, 910, 0, 340.962, 341.001, 0.039, 78,     1.157,
 2220, 1, 339.955, 339.955, 339.981, 0.026, 41, 339.981, 341.073, 1.092, 1446, 0, 341.073, 341.083, 0.01, 12,     1.128,
 2213, 1, 339.126, 339.126, 339.955, 0.83, 1652, 339.955, 341.109, 1.153, 1412, 0, 341.109, 341.119, 0.01, 12,     1.993,
 2221, 1, 340.022, 340.022, 340.051, 0.029, 59, 340.051, 341.215, 1.164, 1398, 0, 341.215, 341.278, 0.063, 127,     1.256,
 2222, 1, 340.041, 340.041, 340.051, 0.01, 12, 340.051, 341.358, 1.307, 1604, 0, 341.358, 341.368, 0.01, 8,     1.327,
 2223, 1, 340.104, 340.104, 340.141, 0.037, 74, 340.141, 341.464, 1.323, 1531, 0, 341.464, 341.483, 0.019, 37,     1.379,
 2224, 1, 340.197, 340.197, 340.292, 0.095, 168, 340.292, 341.607, 1.315, 1604, 0, 341.607, 341.632, 0.024, 49,     1.435,
 2225, 1, 340.4, 340.4, 340.41, 0.01, 6, 340.41, 341.607, 1.197, 1553, 0, 341.607, 341.656, 0.048, 97,     1.256,
 2226, 1, 340.665, 340.665, 340.711, 0.047, 81, 340.711, 341.729, 1.017, 1800, 0, 341.729, 341.739, 0.01, 15,     1.074,
 2227, 1, 340.742, 340.742, 340.752, 0.01, 12, 340.752, 341.861, 1.109, 1004, 0, 341.861, 341.91, 0.049, 98,     1.168,
 2228, 1, 340.803, 340.803, 340.803, 0, 4, 340.803, 342.116, 1.314, 1067, 0, 342.116, 342.188, 0.072, 144,     1.386,
 2229, 1, 340.836, 340.836, 340.994, 0.158, 290, 340.994, 342.318, 1.324, 1555, 0, 342.318, 342.33, 0.012, 24,     1.494,
 2230, 1, 341.15, 341.15, 341.173, 0.024, 39, 341.173, 342.567, 1.394, 1216, 0, 342.567, 342.577, 0.01, 18,     1.427,
 2233, 1, 341.412, 341.412, 341.429, 0.017, 34, 341.429, 342.685, 1.256, 1638, 0, 342.685, 342.697, 0.012, 25,     1.286,
 2231, 1, 341.241, 341.241, 341.268, 0.028, 38, 341.268, 342.734, 1.466, 1400, 0, 342.734, 342.744, 0.01, 1,     1.503,
 2232, 1, 341.351, 341.351, 341.596, 0.245, 490, 341.596, 342.567, 0.971, 1598, 0, 342.567, 342.858, 0.291, 549,     1.507,
 2234, 1, 341.806, 341.806, 341.816, 0.01, 13, 341.816, 342.816, 1, 1252, 0, 342.816, 342.878, 0.061, 87,     1.072,
 2236, 1, 341.875, 341.875, 341.935, 0.06, 91, 341.935, 342.965, 1.031, 1140, 0, 342.965, 342.993, 0.028, 43,     1.118,
 2237, 1, 342.054, 342.054, 342.092, 0.038, 62, 342.092, 343.233, 1.142, 1068, 0, 343.233, 343.267, 0.034, 55,     1.213,
 2235, 1, 341.825, 341.825, 341.825, 0, 3, 341.825, 342.983, 1.159, 1179, 0, 342.983, 343.356, 0.373, 708,     1.532,
 2238, 1, 342.082, 342.082, 342.38, 0.298, 607, 342.38, 343.483, 1.103, 1017, 0, 343.483, 343.493, 0.01, 8,     1.411,
 2240, 1, 342.219, 342.219, 342.394, 0.175, 27, 342.394, 343.515, 1.121, 1496, 0, 343.515, 343.544, 0.029, 59,     1.326,
 2239, 1, 342.146, 342.146, 342.551, 0.406, 812, 342.551, 343.637, 1.085, 1321, 0, 343.637, 343.715, 0.078, 156,     1.569,
 2241, 1, 342.844, 342.844, 342.938, 0.094, 177, 342.938, 343.732, 0.793, 1640, 0, 343.732, 343.759, 0.027, 55,     0.915,
 2242, 1, 342.864, 342.864, 343.044, 0.18, 342, 343.044, 343.809, 0.764, 851, 0, 343.809, 343.844, 0.035, 70,     0.980,
 2243, 1, 342.928, 342.928, 342.948, 0.02, 4, 342.948, 343.764, 0.815, 1585, 0, 343.764, 343.861, 0.097, 203,     0.932,
 2244, 1, 343.202, 343.202, 343.21, 0.008, 22, 343.21, 344.021, 0.811, 1568, 0, 344.021, 344.053, 0.032, 64,     0.851,
 2245, 1, 343.445, 343.445, 343.455, 0.01, 11, 343.455, 344.195, 0.74, 1893, 0, 344.195, 344.251, 0.055, 111,     0.806,
 2246, 1, 343.471, 343.471, 343.591, 0.121, 246, 343.591, 344.307, 0.716, 1806, 0, 344.307, 344.341, 0.034, 68,     0.871,
 2247, 1, 343.615, 343.615, 343.632, 0.017, 46, 343.632, 344.381, 0.75, 1625, 0, 344.381, 344.391, 0.01, 10,     0.777,
 2248, 1, 343.702, 343.702, 343.734, 0.032, 65, 343.734, 344.505, 0.771, 1119, 0, 344.505, 344.515, 0.01, 2,     0.813,
 2249, 1, 343.724, 343.724, 343.78, 0.056, 102, 343.78, 344.58, 0.8, 1254, 0, 344.58, 344.59, 0.01, 17,     0.866,
 2250, 1, 343.77, 343.77, 343.78, 0.01, 7, 343.78, 344.648, 0.868, 1870, 0, 344.648, 344.748, 0.1, 200,     0.978,
 2252, 1, 344.078, 344.078, 344.085, 0.007, 14, 344.085, 344.803, 0.718, 1882, 0, 344.803, 344.816, 0.013, 26,     0.738,
 2251, 1, 343.808, 343.808, 343.831, 0.023, 52, 343.831, 344.706, 0.875, 1444, 0, 344.706, 344.833, 0.127, 255,     1.025,
 2253, 1, 344.085, 344.085, 344.264, 0.179, 363, 344.264, 345.068, 0.803, 1758, 0, 345.068, 345.122, 0.054, 116,     1.036,
 2256, 1, 344.326, 344.326, 344.339, 0.013, 26, 344.339, 345.231, 0.892, 1279, 0, 345.231, 345.241, 0.01, 21,     0.915,
 2255, 1, 344.303, 344.303, 344.373, 0.07, 114, 344.373, 345.387, 1.014, 1416, 0, 345.387, 345.428, 0.041, 81,     1.125,
 2254, 1, 344.242, 344.242, 344.264, 0.022, 47, 344.264, 345.253, 0.989, 1257, 0, 345.253, 345.513, 0.26, 502,     1.270,
 2257, 1, 344.483, 344.483, 344.512, 0.029, 70, 344.512, 345.503, 0.99, 1618, 0, 345.503, 345.513, 0.01, 11,     1.029,
 2258, 1, 344.578, 344.578, 344.701, 0.123, 229, 344.701, 345.637, 0.936, 1345, 0, 345.637, 345.686, 0.05, 99,     1.108,
 2259, 1, 345.347, 345.347, 345.416, 0.069, 111, 345.416, 346.129, 0.714, 988, 0, 346.129, 346.435, 0.306, 594,     1.089,
 2261, 1, 345.745, 345.745, 345.764, 0.019, 38, 345.764, 346.477, 0.714, 1859, 0, 346.477, 346.487, 0.01, 19,     0.743,
 2260, 1, 345.687, 345.687, 345.697, 0.01, 6, 345.697, 346.425, 0.728, 1357, 0, 346.425, 346.501, 0.076, 152,     0.814,
 2263, 1, 345.98, 345.98, 346.016, 0.036, 79, 346.016, 346.754, 0.738, 1921, 0, 346.754, 346.8, 0.046, 92,     0.820,
 2264, 1, 346.037, 346.037, 346.064, 0.027, 67, 346.064, 346.949, 0.886, 2287, 0, 346.949, 346.959, 0.01, 18,     0.923,
 2265, 1, 346.184, 346.184, 346.226, 0.042, 84, 346.226, 347.003, 0.777, 1480, 0, 347.003, 347.013, 0.01, 10,     0.829,
 2262, 1, 345.841, 345.841, 346.151, 0.31, 620, 346.151, 347.035, 0.884, 1420, 0, 347.035, 347.176, 0.141, 283,     1.335,
 2266, 1, 346.242, 346.242, 346.303, 0.061, 134, 346.303, 347.205, 0.902, 1839, 0, 347.205, 347.298, 0.094, 187,     1.056,
 2267, 1, 346.403, 346.403, 346.413, 0.01, 1, 346.413, 347.285, 0.872, 1215, 0, 347.285, 347.318, 0.034, 57,     0.915,
 2268, 1, 346.571, 346.571, 346.581, 0.01, 9, 346.581, 347.36, 0.779, 1419, 0, 347.36, 347.414, 0.054, 106,     0.843,
 2269, 1, 346.687, 346.687, 346.697, 0.01, 18, 346.697, 347.455, 0.758, 972, 0, 347.455, 347.526, 0.071, 142,     0.839,
 2270, 1, 346.721, 346.721, 346.984, 0.263, 521, 346.984, 347.694, 0.71, 1066, 0, 347.694, 347.919, 0.225, 451,     1.198,
 2272, 1, 347.133, 347.133, 347.143, 0.01, 19, 347.143, 347.953, 0.81, 1342, 0, 347.953, 347.963, 0.01, 15,     0.830,
 2273, 1, 347.233, 347.233, 347.267, 0.034, 38, 347.267, 348.112, 0.845, 1670, 0, 348.112, 348.126, 0.014, 29,     0.893,
 2271, 1, 346.96, 346.96, 347.313, 0.353, 707, 347.313, 348.072, 0.759, 971, 0, 348.072, 348.428, 0.356, 698,     1.468,
 2274, 1, 347.657, 347.657, 347.782, 0.125, 250, 347.782, 348.536, 0.754, 1415, 0, 348.536, 348.546, 0.01, 7,     0.889,
 2277, 1, 348.024, 348.024, 348.045, 0.021, 55, 348.045, 348.798, 0.753, 1411, 0, 348.798, 348.813, 0.014, 29,     0.788,
 2275, 1, 347.856, 347.856, 347.924, 0.068, 125, 347.924, 348.731, 0.807, 1615, 0, 348.731, 348.877, 0.145, 291,     1.020,
 2278, 1, 348.121, 348.121, 348.25, 0.129, 272, 348.25, 349.152, 0.903, 2050, 0, 349.152, 349.168, 0.016, 32,     1.047,
 2281, 1, 348.271, 348.271, 348.271, 0, 3, 348.271, 349.245, 0.974, 1516, 0, 349.245, 349.321, 0.076, 152,     1.050,
 2280, 1, 348.226, 348.226, 348.264, 0.037, 16, 348.264, 349.245, 0.981, 1120, 0, 349.245, 349.471, 0.226, 452,     1.244,
 2279, 1, 348.215, 348.215, 348.354, 0.139, 290, 348.354, 349.561, 1.207, 1847, 0, 349.561, 349.573, 0.012, 25,     1.359,
 2276, 1, 347.967, 347.967, 348.114, 0.147, 285, 348.114, 348.994, 0.88, 1919, 0, 348.994, 349.825, 0.831, 1648,     1.859,
 2285, 1, 348.969, 348.969, 348.983, 0.014, 27, 348.983, 349.8, 0.817, 1168, 0, 349.8, 349.825, 0.025, 33,     0.856,
 2283, 1, 348.855, 348.855, 348.911, 0.056, 105, 348.911, 349.849, 0.938, 1748, 0, 349.849, 349.875, 0.026, 30,     1.020,
 2284, 1, 348.959, 348.959, 349.004, 0.045, 90, 349.004, 350.104, 1.099, 1150, 0, 350.104, 350.207, 0.103, 207,     1.248,
 2286, 1, 349.122, 349.122, 349.122, 0, 17, 349.122, 350.259, 1.137, 866, 0, 350.259, 350.294, 0.035, 70,     1.172,
 2288, 1, 349.159, 349.159, 349.415, 0.256, 491, 349.415, 350.365, 0.95, 1580, 0, 350.365, 350.377, 0.012, 25,     1.219,
 2282, 1, 348.773, 348.773, 348.807, 0.034, 53, 348.807, 349.67, 0.863, 1424, 0, 349.67, 350.411, 0.741, 1483,     1.638,
 2287, 1, 349.138, 349.138, 349.148, 0.01, 20, 349.148, 350.353, 1.205, 1609, 0, 350.353, 350.492, 0.139, 279,     1.354,
 2289, 1, 349.443, 349.443, 349.574, 0.131, 271, 349.574, 350.51, 0.935, 1068, 0, 350.51, 350.537, 0.027, 54,     1.093,
 2291, 1, 349.775, 349.775, 349.785, 0.01, 15, 349.785, 350.614, 0.83, 1809, 0, 350.614, 350.624, 0.01, 2,     0.850,
 2290, 1, 349.666, 349.666, 349.696, 0.03, 30, 349.696, 350.602, 0.906, 1809, 0, 350.602, 350.713, 0.111, 222,     1.047,
 2293, 1, 350.227, 350.227, 350.243, 0.016, 51, 350.243, 351.063, 0.82, 1250, 0, 351.063, 351.082, 0.019, 38,     0.855,
 2292, 1, 350.058, 350.058, 350.058, 0, 3, 350.058, 350.98, 0.922, 1290, 0, 350.98, 351.196, 0.216, 425,     1.138,
 2294, 1, 350.297, 350.297, 350.348, 0.051, 82, 350.348, 351.242, 0.894, 1547, 0, 351.242, 351.259, 0.017, 34,     0.962,
 2295, 1, 350.373, 350.373, 350.398, 0.024, 49, 350.398, 351.387, 0.99, 1561, 0, 351.387, 351.407, 0.02, 22,     1.034,
 2296, 1, 350.394, 350.394, 350.412, 0.018, 28, 350.412, 351.504, 1.092, 694, 0, 351.504, 351.537, 0.033, 66,     1.143,
 2297, 1, 350.627, 350.627, 350.627, 0, 4, 350.627, 351.637, 1.01, 1656, 0, 351.637, 351.656, 0.019, 38,     1.029,
 2298, 1, 350.772, 350.772, 350.782, 0.01, 5, 350.782, 351.753, 0.971, 1481, 0, 351.753, 351.779, 0.026, 53,     1.007,
 2300, 1, 351.197, 351.197, 351.235, 0.038, 75, 351.235, 351.964, 0.729, 1699, 0, 351.964, 352.063, 0.099, 188,     0.866,
 2301, 1, 351.243, 351.243, 351.263, 0.02, 45, 351.263, 352.214, 0.951, 2101, 0, 352.214, 352.23, 0.016, 32,     0.988,
